App,Review,Category
Canva,totally awesome and useful app👍,Design tools
Canva,the app is really great,Design tools
Canva,This app is really clunky. It won't allow adding sparkles To your photo or graphic design. Your work is saved maybe. Making an ecard is hampered by not having a button to open the face card to show your message.,Design tools
Canva,Thank you canva I'm so proud of this,Design tools
Canva,You are greedy to deduct even if I didn't subscribe,Design tools
Canva,It's so fun to edit here,Design tools
Canva,"good experience,easy way to edit",Design tools
Canva,thanks for best editing app,Design tools
Canva,Love this app and use it for all my school projects,Design tools
Canva,very usefull app for designing I like it.,Design tools
Canva,I really like this app. it helps me a lot,Design tools
Canva,me fortalece nos projetos da universidade,Design tools
Canva,best app for photo or video editing.,Design tools
Canva,It's fine for what it is. I can quickly edit and create publication for Instagram and Facebook.,Design tools
Canva,I don't want to purchase pro why you buy without my permission?,Design tools
Canva,Love this app so much,Design tools
Canva,Xamantha resolved the issue much quicker than I expected. Very happy with speed and quality of customer service!!,Design tools
Canva,issse accha kucch bhi nahi,Design tools
Canva,the price for editing is ABIT higher,Design tools
Canva,"making the app incompatible with transparent images so you could sell your ""AI"" background eraser in your overpriced subscription, how nice...",Design tools
Canva,kinda slow but that's to be expected with a website/ app like this. But otherwise a wonderful website/app to work with.,Design tools
Canva,very straightforward and easy to navigate. very helpful,Design tools
Canva,Excellent!!!!!!!!! I made whatever i need to make and it still has plenty of tamplates for everything that i haven't tried them yet✨🎀 Thank you Canva,Design tools
Canva,"it's very useful, especially for posters!!",Design tools
Canva,nice app for posting instagram post photo,Design tools
Canva,Love to do editing in Canva. it is simply super.,Design tools
Canva,phone it is very hard but in Samsung latest very great,Design tools
Canva,na scam😅😅😅😅😅😅..... na legit ohh😂😂😂😭,Design tools
Canva,outstanding service... easy to do any Art Job...,Design tools
Canva,Thank you developers for this😎,Design tools
Canva,very good for all graphics design,Design tools
Canva,it's the best app ever a good choice for designing your logos,Design tools
Canva,Fantastic App... Totally a lifesaver,Design tools
Canva,ubable to download canva on my chromebook however it is fine working on my mobile samsung a10. is it from my end ?,Design tools
Canva,It is very bour and bad..,Design tools
Canva,"the best and awesome ever , and thank you indeed for the continuous updates and features.",Design tools
Canva,Great editing app. life changing really.,Design tools
Canva,best application for content development I really love it ❤️❤️❤️❤️❤️❤️,Design tools
Canva,add section to change pictures,Design tools
Canva,I love this app I also use it for school titles or report but I have only one problem with and that is downloading the image it send is download when I got to my gallery I see that my work wasn't there is so flustering I tried others to download the image can you pls fix this problem canva🥺,Design tools
Canva,very nice app so happy,Design tools
Canva,i personally like this application,Design tools
Canva,it is good and well-done for tips and editing and more,Design tools
Canva,"Worst app, i been facing some issues recently relating teams ( the main problem is there's no option for leave team) please solve this issue, canva developers team.",Design tools
Canva,I love this app because new creation 😍 very easy,Design tools
Canva,"The easiest, most affordable, and functional creative app I've used so far!",Design tools
Canva,"Canva SANGAT bagus buat bikin poster, document, presentasi dan yang lain lainnya tetapi Susah banget nge bikinnya di HP atau tab. Enaknya pake canva kalau di laptop atau pc",Design tools
Canva,5🌟. Very easy to work with. There's nothing else I can say.,Design tools
Canva,"Nice app, but Pls introduce new fonts 👍",Design tools
Canva,"Love this app absolutely FANTASTIC the best out there! But App is not subscribing when i open it through Google Play!HELP Thank you for the help, it has now subscribed to the pro version👏👏👏",Design tools
Canva,really great app.. with the free content I can do much more,Design tools
Canva,Its a amazing and helpful app,Design tools
Canva,seamless way to design... more improvements needed to make it the most powerful design tool for everyone.,Design tools
Canva,"Perfect editing apps for me. But I want one option. In one design, I can copy, paste and duplicate. But in 2 different design, there's no way to copy any edit. Have to create new one always if I want same edit on 2 different design. Please think about it. It would be better if I can copy and paste same edit on different files.",Design tools
Canva,It's so good as it has so many options. You can create so many things in this amazing app. 💗,Design tools
Canva,HORRIBLE app. You can't even edit a picture and put text over it. 1 star garbage 😠,Design tools
Canva,it's the best when you know how to use it,Design tools
Canva,cant download anything in new update!,Design tools
Canva,"thank u udah bantuin akuuu ngerjain ppt, AI LOV YU CANVAAAA",Design tools
Canva,canva my best friend ever 🥰,Design tools
Canva,one òf the best Apps For content creators,Design tools
Canva,it's a very useful app for me and I also hope it's useful for you too,Design tools
Canva,superb products with best supporting tools,Design tools
Canva,I really love this app I don't need to use a PowerPoint anymore this app is on fire🫡,Design tools
Canva,"Exceptional ✨😁 no complaints whatsoever. I have been using this application for 5 years now. Recently upgraded to Premium and fell even more in love with the app and all it's new features and unlocked templates. Would highly recommend to all, easy to use! I am a happy client for sure 😊",Design tools
Canva,"I can split videos, remove audio. Happy with canva.",Design tools
Canva,Great to use! I love it!,Design tools
Canva,Let's me do things only paid apps will let me do 😭 I'm so happy ..,Design tools
Canva,"There should be a way to hide/unhide paid features so that users can conveniently explore what they want. Otherwise, it gets too flooded and therefore time-consuming. Otherwise, it's a great and easy-to-use app for all kinds of editors and content creators.",Design tools
Canva,nice ...I wish the payment was based on the number of viewers,Design tools
Canva,very good platform for graphics designer,Design tools
Canva,its a very creative app with great creative Artistic ideas 💙💙💙,Design tools
Canva,this is a great app trust me bro,Design tools
Canva,I really love canva.. life changing and saviour for me,Design tools
Canva,This is probably one of my favorite editing apps.,Design tools
Canva,ince to aap very nice 👍,Design tools
Canva,"""Canva is an exceptional design tool that combines ease of use with professional features. Its intuitive interface, vast template library, and versatile customization options make it perfect for beginners and professionals alike. Whether creating social media graphics, presentations, or marketing materials, Canva simplifies the process while delivering stunning results. The collaboration features and accessibility across devices are added bonuses. Highly recommended for anyone looking to design",Design tools
Canva,it is the best editing app I think,Design tools
Canva,A good app for what you need.,Design tools
Canva,should not show premium options to free user,Design tools
Canva,I am still getting used to using this app so far so good,Design tools
Canva,"fantastic app , best for Android editing",Design tools
Canva,"So much spam and advertising. It's impossible to find any features.. lol. Reply: Dev replied saying they don't have ads. Edit: you cheeky liars!! you have full screen takeover ads for your own product whenever I tap on anything. Everything says 'claim now' '50% off' 'free trial'.. it screams spammy ads every moment. Maybe employ someone who knows about UI - and they'll tell you that full screen takeovers, advertising a paid product IS AN Advert! Dumb dumbs",Design tools
Canva,It makes my job easier! LOVE this app.,Design tools
Canva,I LOVE IT. VERY VERY USEFUL THANKYOU FOR THIS APP♥️♥️♥️,Design tools
Canva,i love you cenva teams,Design tools
Canva,𝑐𝑎𝑛𝑣𝑎 𝑖𝑠 𝑎 𝑔𝑟𝑒𝑎𝑡 𝑡𝑜𝑜𝑙 𝑡𝑜 𝑒𝑛ℎ𝑎𝑛𝑐𝑒 𝑦𝑜𝑢𝑟 𝑠𝑘𝑖𝑙𝑙𝑠 𝑏𝑦 𝑡ℎ𝑖𝑛𝑘𝑖𝑛𝑔 𝑜𝑢𝑡𝑠𝑖𝑑𝑒 𝑡ℎ𝑒 𝑏𝑜𝑥.,Design tools
Canva,great assistant to transfer files,Design tools
Canva,This app is very useful,Design tools
Canva,"Is it required to use premium. My WiFi connection is good, but once I downloading some videos here it's only loading......",Design tools
Canva,Nice app. Plenty of varieties available to create designs and creativity.,Design tools
Canva,This focken suchs ball You're constantly have to be accurate and you can't pick up or drag anything without double-clicking on it.A couple billion sleep in times without accidentally highlighting it.Why isn't it so impossible for a program?Easy enough to pick up something and drag it to where you want it placed,Design tools
Canva,Thank you it is Good to used the Apps.,Design tools
Canva,I've Done So much Great Work over here,Design tools
Canva,"The only problem is, you need to pay just to use other elements and others",Design tools
Canva,I'm in love with this app,Design tools
Canva,"its brilliant i can create anything, and let my creative juices flow",Design tools
Canva,"i just love it, have all the ingredients a person needs, your inner artist comes out with this app",Design tools
Canva,"Literally EVERYTHING is pro. Sometimes there's good graphics that aren't pro, but I can't find anything that isn't pro that doesn't look stupid. Also wish that there was a ""only free"" or ""only pro"" option because it would be so much easier for a free user to navigate. I personally find the layout confusing and don't know how to use it, so making just one thing usable would be great.",Design tools
Canva,It's very useful. I coumd edit videos and make document easily 🌟🌟🌟🌟🌟,Design tools
Canva,"Easy or best to use ,, but want to add some time it comes laggy during pdf editing so make that thing clear ,for more flowless experience",Design tools
Canva,I can't use it what's theee problem!?,Design tools
Canva,"I love the app, but there are some issues that needs to be resolved. Why is it impossible to give a shape or a frame effect (shadow)?",Design tools
Canva,canva is the best 👍👍. I like it,Design tools
Canva,"So amazing, and so many different creativity options!🩷",Design tools
Canva,Don't give up...it does get easier,Design tools
Canva,"canva is a great app for both free and pro version, it makes editing easy. this is all what a business owner out there needs..",Design tools
Canva,it's really very nice and user friendly..,Design tools
Canva,Canva is a very reliable app.,Design tools
Canva,it feels good using this app for graphic designs,Design tools
Canva,the free version on mobile sucks,Design tools
Canva,"Canva is AMAZING! From beautiful templates to easy-to-use tools, it makes designing SO fun and simple. 🖌️💼 Perfect for creating posts, stories, and more! 📱🔥 The free version is awesome, and premium is worth every penny. 💎✨ Whether you're a beginner or a pro, this app is a must-have! 🎉❤️",Design tools
Canva,Love this app. It's my new Photoshop,Design tools
Canva,canva help to do school projects,Design tools
Canva,It is a very helpful app to create trending clips and video,Design tools
Canva,"""A Game-Changer for Creatives!"" #Canva is the perfect blend of simplicity and power. It’s like having a graphic designer at your fingertips. The customizable templates are a blessing, and tools like background remover and Magic Resize save so much time. Whether it’s for social media posts, presentations, or branding, Canva makes everything effortless. The Pro version is worth it, unlocking even more design possibilities. Highly recommended for anyone who loves creativity made simple!",Design tools
Canva,super editing mind blowing app this app new version again,Design tools
Canva,"great interface, inspires my creativity alot.",Design tools
Canva,I love this app so much,Design tools
Canva,its the best it makes my work easier,Design tools
Canva,it is very useful and awesome,Design tools
Canva,Wrost network.app Takes later&coming Very over time.so please ready to app. Networking,Design tools
Canva,super easy to use i hope this app can help me more in the next future,Design tools
Canva,"This app is so wonderful, I've not regretted for downloading this wonderful app. Is so good and easy to operate on",Design tools
Canva,it is a very good app for making cards advertisement and many more but it needs cost for using it,Design tools
Canva,4 stars cause they throw out 5s,Design tools
Canva,Love this app it's really helpful for my work.,Design tools
Canva,app is easy to use,Design tools
Canva,I just wanted to have a fun app for creating things and this app is more than i wanted go check out for yourself,Design tools
Canva,Sounds good! The paid version will provide much more,Design tools
Canva,Best for Designing and editing,Design tools
Canva,it's very useful app ☺️ for ready resume and more than text 🙂,Design tools
Canva,I have a lot of experience in this site and really this is great site,Design tools
Canva,So helpful especially for us students!!💗💗,Design tools
Canva,I love canva it as helped me alot,Design tools
Canva,Very Nice app try it,Design tools
Canva,Very easy and convenient to use.,Design tools
Canva,great app but I want it to give more features for frer,Design tools
Canva,This app helps me to finish my template more easier and more quicker this is a great help good job to this fantastic creator for bringing us a more affordable and more efficient way of solving our problems regarding the editing of template for my presentation and my files,Design tools
Canva,This is a very good app I like it I used it I like it,Design tools
Canva,a few boring bugs buy its the best,Design tools
Canva,"wow Canva was so easy to and design, you should try it some time",Design tools
Canva,Really great 👍 app but Not smooth 😞.. Unlock pro in some area Make suitable for everyone,Design tools
Canva,"Canva is a great app, but the mobile version has limitations for GIF exports. The resolution slider maxes out at 0.5 (540x960), even if a higher size is set. This is inconsistent compared to the browser version, where full resolution works fine. It’s frustrating for users needing high-quality GIFs on the go. Hoping Canva addresses this soon for a better user experience!",Design tools
Canva,it is a good app for work i love it,Design tools
Splice,You have to subscribe for everything 😡,Design tools
Splice,I can't download my project and it's horrible 😐,Design tools
Splice,It only gives us 1 video to make I'd rather 5 cuz this splice thing sucks deez nu-,Design tools
Splice,Hate it to much expensive subscription good iditing tools but that's expensive,Design tools
Splice,So hard to manage inside functions,Design tools
Splice,CANT EVEN SAVE THIS TO MY PHONE,Design tools
Splice,Pretty easy to use however I can't save my video I spent so long on because I have to have a membership.,Design tools
Splice,very good app to edit videos,Design tools
Splice,Having trouble splitting the videos,Design tools
Splice,Sice is one of my best editing apps it helps me do this in takes me on a journey on a whole new level.,Design tools
Splice,best for music love makers,Design tools
Splice,super simple to use. lots of handy features for shooting and editing on your phone. covers many SocMed formats. love it!⭐,Design tools
Splice,Helo developer.. please add croma key...Please add some effect and..add chroma key for green screen and news transition..I have purchased premium subscription.,Design tools
Splice,Used it temporarily and gave it limited access. Did what i needed it to,Design tools
Splice,2 saves? They just want ur money no way bills are this low.,Design tools
Splice,Easy to use but for some reason features which I used to be able to use are now locked behind a paid subscription,Design tools
Splice,This app like literally won't even work without the pro pass and I literally think it's useless if u won't pay,Design tools
Splice,Wonderful tool and very handy! I use it for work purposes and the social media accounts of theirs I mange! Love it 😀,Design tools
Splice,I like this very much sorry i can ' t write full about this,Design tools
Splice,App needs sorting out ASAP Won't let me add music Won't let me export videos I'm currently paying for a subscription service that I'm not actually able to use!! It's very frustrating to be spending time editing videos for them to not be exported and cannot get my videos uploaded and out until it lets me export them,Design tools
Splice,WARNING ⚠️ Spend about 30 mins editing a video of me and my bf with a sond and matching words you need to spend 5$ for a subscription in order to save/download wasted my time!!!,Design tools
Splice,YOU HAVE THE PAY BROTHA,Design tools
Splice,I didn't like that it didn't have a video,Design tools
Splice,"I've been using this App for well over a year, I'm a paid user and like the simplicity of the editing features. However, over the last month I keep getting copyright claims on my YouTube vlogs for the music I have used within the Splice App. Effectively YouTube holds the monetization on your vlog while it is being disputed. I've tried contacting Splice for help and advice but they send an automated response, tell you to resend for a reply, but no-one replies. I worry about using their music.",Design tools
Splice,trust for editing videos 😍😍,Design tools
Splice,Would not let me download,Design tools
Splice,A great editing app this is one of the best and Simple editing app ive ever found! but i think yall should add Text to speech and Key frame!,Design tools
Splice,I hate it so much i can barely do anything needs more effects and shakes i dont like it at all i will not! Be using this,Design tools
Splice,"U have to subscribe for everything, u literally can't make a video without paying for music and effects which is the only reason I installed this app I'd prefer capcut",Design tools
Splice,"It used to be special, cause it would choose random 10sec from each video you add and create surprising results. But also allow you to choose segments before adding. Now I'm looking for an app that does exactly that and can't find any. It was much easier to navigate and edit films on your phone in early versions, like you could click and drag a clip directly in the timeline, but now it takes more clicks and it gets impossible to edit when you have a lot of clips. I miss those features :(",Design tools
Splice,"Unfortunately I'm having to edit my previously very good review. More often then not I'm now receiving copyright claims from YouTube and splice are stealing my money for 30 days until my dispute is upheld. I'll now be using a different editing app, which is a shame.",Design tools
Splice,You have to PAY to download the video which I'm not gonna do but it was fun making the vid,Design tools
Splice,I just download this just 7 mins and it say your out of free saved so i subscibe but it didnt work and it keep telling me to buy their splice plan which seems to be a scam,Design tools
Splice,I wanted to mix music,Design tools
Splice,"It's easy to use, and most assets are free. overall I like it a bit better then capcut, it's good",Design tools
Splice,It was good but you can only make 2 movies without paying so it's kind of just a waste of money,Design tools
Splice,it takes longer to import than it's estimated time.,Design tools
Splice,"This app has been taking more money from my account weekly than the subscription price. Iv tried to cancel the app as found another one for FREE, But all it keeps saying in app under manage my subscription is (subscription not found) so can't do anything to delete in app. Then on google play it shows i don't even have a subscription with then to even cancel. I'm so confused. But they still take money from me and I don't even use the app or want it and have noway of cancelling it.",Design tools
Splice,𝕄𝕪 𝕕𝕣𝕖𝕒𝕞 𝕒𝕡𝕡 𝕓𝕦𝕥 𝕟𝕖𝕖𝕕𝕖𝕕 𝕥𝕠 𝕗𝕚𝕩 𝕤𝕠𝕟𝕘𝕤😮‍💨,Design tools
Splice,This app has not any effects that work professional.,Design tools
Splice,Useless memory restrictions male the app ridiculous to use,Design tools
Splice,the sounds are not free anymore,Design tools
Splice,what is this.....😡 I tried free 7 days subscription and I saved 3 videos through app ...as soon as I cancelled subscription...app deleted my all videos....even from gallery also....i want to uninstall this app....but no .. I like this app ...but didn't known this would happen....,Design tools
Splice,"I cannot add music because the app says it's not connected to the Internet. I'm very much connected to the Internet though, how to fix this bug?",Design tools
Splice,"Just read another review about not being able to access the music library, and they responded it was fixed...well it's not, and still waiting to hear back from support",Design tools
Splice,"I have used Splice at various other times for my YouTube videos. But right now, it's not letting me add music to one of my videos & keeps saying internet connection is not available. This isn't true from my end, as we have an internet connection. Maybe it's a bug? Please fix this as it's frustrating. I don't want to be $4.99 per week for something that doesn't work properly. Also, your interface is smaller than before & and it's hard to see the filter samples.",Design tools
Splice,"App is Rubbish! Cant even add you own music as it keeps coming up connect to internet, even when you keep pressing retry. Defo not my net as im on the highest fibre!",Design tools
Splice,Great when it works. But now getting no Internet error even though I am connected and was just using it last week.,Design tools
Splice,I cant add my music to video,Design tools
Splice,"Worked really well until it didn't. Now says I ""have no internet"" and cannot use 'add music's feature which is what I exclusively used this app for. Maybe customer support will fix",Design tools
Splice,"This (was) my go-to app for creating reels and video shorts on the fly for Instagram and TikTok. I really loved the music library, too. I ran this app on a Samsung Galaxy S22 Ultra, but a recent update has now removed the ability to add music. The error message tells me I have no internet connection, even though I have a 5G unlimited data plan and WiFi 6 activated on my phone. I canceled my subscription and am now looking for an app with a decent music library. Am really disappointed!",Design tools
Splice,"first time using it today and loved it. Edit 11/24/24 I have been using this app for years. It's always been easy to use, plus there was free music. For the last couple of months, I have had the worst time with it. It will just stop editing, and now I can't even use the music feature. I really prefer this app but I may have to delete it.",Design tools
Splice,Very bad experience. App worked for 6 days amd after free trail I got charged full price and zero respond from support. Very disappointed as now I'll have to waist more time trying to get the money back. Avoid.,Design tools
Splice,This app is amazing but now when i try to import music into my project it says not connected to the internet even when i am please fix this!!,Design tools
Splice,"music library will no longer load , message says "" youbare not connected to the """,Design tools
Splice,So it's doing it again I just tried to launch the app so I can finish editing a video I have been working on and now I keep getting an error message that says I'm not connected to the internet on wifi and mobile data. Please fix this I have hours of work that I have already put into my latest video come on splice!,Design tools
Splice,The app works great for splicing videos together and extracting sounds but I paid for lifetime and randomly I'll open the app and it'll say I have no plan. Then I'll go to restore purchase and it says I don't have anything to restore. I have to contact support to get my access back and it takes forever to get a response. I'm still waiting for a response for the most current time so this app has been unusable for months. I would have to delete all hundred of my templates I've worked on to make 1,Design tools
Splice,"Has something gone wrong with the app? When I try to add music it keeps saying there is no internet. I love this app and I pay for it so I would really like to use it. Fix the issue, please.",Design tools
Splice,I subscribed at £4.99 a week and it started off perfectly. I had edited and uploaded 18 videos. Now it says the app has a bug and I have to wait for a patch from the developers! Not helpful.,Design tools
Splice,I'm new to this app but I think I will start to like it so hopefully it be good,Design tools
Splice,You can make cool Tno-hoi4 cutscenes,Design tools
Splice,This app is okay it's easy to use but the reason I'm giving it 3 stars it's because all of sudden the sound of my video just went i don't know how and you can't over lap pictures and it really bothers me but over all it's okay for starters.,Design tools
Splice,Very easy to use. It's worth the paid trial for 1 good project.,Design tools
Splice,Can't find the refund page. Ive never used this app. I think someone has my information. It's been taking out weekly for least 5-8 weeks. Never opened the app. Idk what to do,Design tools
Splice,"This app is really good! I loved using it so much! But, it has a few things that I want it to have: More songs, More transitions, Colored blank picture, Writing in different fonts, And I want it to be able to color our writing. I wish it has all of that. Hopefully it comes sometime in the future!",Design tools
Splice,Needs to add more transitions and I'm just trying to find a good editing app for mobile and when I was about to import my edit I didn't realise you needed to pay.This app is a waste of time if you don't want to pay for subscriptions.,Design tools
Splice,what's the point in paying to be able to add copyright free music when I still can't monetize the videos due to the music being copyrighted? Disappointed. I'll be ending my premium subscription.,Design tools
Splice,I can't believe this like when I did my first video it was free but when I did my second video I had to pay this is a app that is free and you have to pay on your second video what kind of thing is this!,Design tools
Splice,it is boss of vn. km. cpt. it is very osome app in this 2 worlds,Design tools
Splice,This is not that good look they have good stock music but you need to pay in order to post and more projects like come on. don't get splice get cap cut it's good for beginners and more projects. Like why will you pay to post that's just dumb like who is paying this sucks DON'T GET THIS APP!,Design tools
Splice,"NEVER SIGN UP FOR SUBSCRIPTION. I signed up for trial and shared upi details and now there is no option coming to cancel it under subscription section and google pay keep reminding me about next auto-debit date and I even mailed support team to end the subscription, but got no resolution on this.",Design tools
Splice,"I want to love this app, but all the exports look way oversaturated! It makes my video look like one of those YouTube kids channels that are purposely colorful. Fix that and I might come back",Design tools
Splice,Why would u need network...usless app,Design tools
Splice,screen was too thick :(,Design tools
Splice,"Ok so I don't have problems with the Wi-Fi but I've only used this""super good editing app""and I'm like poor so but I need to pay like over 8$ just to export a video plz fix this",Design tools
Splice,Very bad kyu ki Isam download kay liya pass laga hai 👎👎,Design tools
Splice,Trash I don't wanna pay trash 1 star,Design tools
Splice,Love this app! Been using it for years for editing! Definitely recommend for content creators!,Design tools
Splice,i cant eveing upload the video I made.,Design tools
Splice,Don't use this company or app. They charge 5 dollars a week after the free trial without any warning of being charged. The app isn't even good just a money grab.,Design tools
Splice,"The best editing software I can find. I love Splice! UPDATE: Doesn't change the 5 star review, however a company called Orfium who owns most of the audio tracks on here despite them being a part of the free to use laws, have been claiming copyright on anyone using their audio files. This is still the best editing software I have used, but the company who owns most audio files is making it not worth it beyond just using it for the main edits with no sfx or audio",Design tools
Splice,best app for contant creations,Design tools
Splice,"I like this it was Farley easy, but I will say one thing which is... I need this foe youtube video and I can't because I cannot share the video unless I have premium",Design tools
Splice,Interface is not clear on how to adjust mp3 files to certain start points in the video.,Design tools
Splice,I made a movie! JOY!,Design tools
Splice,Is so good but needs more edit options,Design tools
Splice,This app made me oo because it was very easy to learn and do things of our own and we can learn editing this was the best app I want to give it a ten thousand star but I can't because only five stars are there thank you by Asmiya,Design tools
Splice,This is app is not very good ITS JUST ASKING FOR MONEY if you want to edit an other Vid ITS ASKING FOR MONEY TO DO IT ITS VERY EXPENSIVE TOO I don't like this app I will rate this 0,Design tools
Splice,Dis app is a is bad is becuz it make you think you just going to upload your videos but this ad comes pulses the x button then you pulses the same! That got!!!!!! You there in the first place then you pulses the x button so much and your don't know when it going to git you out then you got out for ones!! But you dont know that you did got out so you pulses the same thing could have been better 😒 👎,Design tools
Splice,It's very good and easy to understand 😃,Design tools
Splice,"No tutorial, so you better already know how to use it or you will have no idea what to do!!",Design tools
Splice,this app has two things that you need to buy everything else is free,Design tools
Splice,Trash 100£ per week and 1000£ per year 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬😤😤😤😤😤😤😤🥱😤😡😡😡😡😡😡😡,Design tools
Splice,You need to pay to post videos I don't recommend this app.,Design tools
Splice,I tried to edit it in capcut but didn't work but yours😁😁🙂‍↕️ was like epic thank u.,Design tools
Splice,"Ey ima uninstall this app everything works but when going to download the video it says u have to pay weekly, monthly, for year so for those that don't got money to pay for video editors than don't use this app. Thank you : )",Design tools
Splice,I good faster and easy to use,Design tools
Splice,It hangs every time in some videos... black screen,Design tools
Splice,"Unusable, subscription required to export.",Design tools
Splice,I wanted to speed up a video that I accidentally recorded in slowotion and this app did the trick! Great app!!,Design tools
Splice,Even using only the free trial I've still had plenty of tools at my disposal to make the kinds of videos and edits I've wanted to,Design tools
Splice,"I really like this app as it's pretty easy to use in most areas. Though you have to pay to keep your video, and it's difficult to move audio and videos around, it's pretty good overall. I like how the music is royalty free. it would of been easier on my computer but it would not download which could be my computers fault or that we can't download it on computers but it definitely would of been easier to do on my computer rather than my phone.",Design tools
Splice,"Early! First time use, will update later...",Design tools
Splice,"I can edit it I sigma can,t",Design tools
Splice,It's cool I made a kinito one of sad video and my cat is very old she's 102 years old in human life,Design tools
Splice,Good quality video editor 👌.,Design tools
Splice,Kya yah Lo device Mein kam Karega,Design tools
Splice,"Pretty laggy on my opinion it,s alright.",Design tools
Splice,It helps me edit better and it so good.😌,Design tools
Splice,Why I chose this is grate but the main thing that I don't like know is you have to pay of a. Trial,Design tools
Splice,Don't know about this application,Design tools
Splice,"Fraudulent Billing...do not sign up for trial, I've been billed for months in error after canceling.",Design tools
Splice,"It's fine, I guess I just wish there was a share button",Design tools
Splice,It was terrible I could not upload my video on YouTube,Design tools
Splice,THIS APP STEELS MONEY. every week it charges me 6.49. every week. Not a monthly rate but I paid for this app almost every week. Reporting because if you go online it's a huge issue with bending spoons and this is the only app I had for them.,Design tools
Splice,It won't let me save it to my gallery so minus two points for me,Design tools
Splice,"This app is easy to use and perfect for any type of content/business or podcast work your into. The app Free is amazing but with a subscription, it's perfect 👌🏾 Hope you enjoyed!",Design tools
Splice,love splice they made me a pro editor,Design tools
Splice,can't edit more than 2 videos,Design tools
Splice,Nice app and work very good,Design tools
Splice,Its so cool!!!If u havent tried it out yet then try it out NOW!!!!this is the best editor on the planet,Design tools
Splice,Excellent really works well love,Design tools
Splice,"Keeps cutting bits of video out when I save it, which wasted alot of editing time for me, so I'd say this isnt for me",Design tools
Splice,This is one of tha best app vidou editing,Design tools
Splice,This app very very useful for edit IMAGINE DRAGONS NIGHT VISIONS LIVE and THANK YOU SO MUCH SPLICE APP,Design tools
Splice,it helped me make videos more spiced up very easily I recommend,Design tools
Splice,mind blowing app. I edit my videos of playing guitar to add some text and cropping purpose and this has been a life saver. great work team.,Design tools
Splice,Very bad we can't even choose the song and very bad editing,Design tools
Splice,"Hands down the best possible video editor out there! Also, there's no watermarks. Such a damn shame there's no way to pay monthly. Unfortunately, premium purchase is paid weekly. Not to mention they only allow 2 videos to be created for free. Which is a major bummer!",Design tools
Splice,words can explain but numbers can 7/10,Design tools
Splice,Please sir gallery video save problem sir please sir problem solve me 😭,Design tools
Splice,Lovely app. Easy to make videos with different music for the selected photos. Loving it 😍😍😍,Design tools
Splice,"I feel that I paid for something I did not authorize, if I wouldn't have caught it this would have gone on for who knows how long?",Design tools
Splice,I wish iPhone and Android had the same features- iPhone has more editing capabilities on the app. I like the animated feature on the iPhone version. But the android version is lacking,Design tools
Splice,I like to edit Mahesh babu video's in this app. This app is so much fun with the family entertainment industry key to success is a good night and it was good to know that I'm not a good night and it was good for you guys are the best way I can see you in my head hurts so bad for you guys doing today and it will get a hold of him and I have been in my head is killing me and you can come over here and now I know you don't have any other way round the House to go to sleep in my room is the best,Design tools
Splice,there are many app providing free,Design tools
Splice,"It is this application is seamless for one clip to the next but the service is they offer are really basic there is a lack of effects and for the monthly price I'm paying, I can go somewhere else and just pay for once it and have everything and all the bells and whistles. If they consider upgrading their services to broaden what people can do with their videos you might see me again.",Design tools
Splice,five stars I've only got this app today and my channel has got loads of views,Design tools
Splice,Am supposed to rate 5 star but it doent look like capcut,Design tools
Splice,Became paid and doesn't let me export my projects.,Design tools
Splice,Bad very bad Don't install this app This app very dangerous to your phone,Design tools
Splice,Needs auto captions ASAP 😭,Design tools
Splice,4 STAR VIP FOR MUSIC AND A WONDERFUL APP FOR EDITING PLS REMOVE VIP FOR MUSIC,Design tools
Splice,"They now monitized adding music wow.. i use to like your app but you had to get greedy, didnt you..",Design tools
Splice,"This app is AMAZING. It did exactly what I needed it to. I was able to pick and choose between 2 videos overlaid, including picture AND sound. Super grateful; thank you.",Design tools
Splice,Make it cooler with the fearless song by lost sky and chris Linton and cruel Summer by Kari Kimmel and Ark by ship werk and zhong please than I leave a good review.,Design tools
Splice,Can only make 1 min long videos,Design tools
Splice,"Got cool features, but i dont like the app because it makes you pay to realy do anything, plus its kinda dumb you cant save videos without paying.",Design tools
Splice,"can't add multiple audio tracks, can't save the output, very unusable interface. complete garbage. also incessantly tries to get me to sign up for a subscription. literally NOT FREE, DOESN'T WORK, and would be a poor value even if it did what little it claims to do. trash.",Design tools
Splice,My Splice Opening this app,Design tools
Splice,Btw does this have text to spech,Design tools
Splice,100% best video editing app out there!,Design tools
Splice,nice edit app just love you,Design tools
Splice,Damnnn its superbbb and smooth to operate even for begginers,Design tools
Splice,Charged over a month after cancellation. Using a payment method that was no longer in my Google play. DON'T DOWNLOAD OR GIVE MONEY TO THESE THIEVES.,Design tools
Splice,"Horrible. Absolutely horrible. Was looking for an alternative to CapCut since they're flopping really hard lately and found this. To be honest, I actually thought this was going to be really nice, until I found out you had to PAY TO ADD MUSIC. Expected better.",Design tools
Splice,First of all you can't even use that much projects when you have to pay for it like try harder next time pal,Design tools
Splice,Upfront credit debit or some kind of payment,Design tools
Splice,It charges way too much for way too little.,Design tools
Splice,I like to make video in this app,Design tools
Splice,I just wanted to try it to see if it was what I needed but first thing they ask for is billing info..no thank you,Design tools
